"track_id"	"time"	"bpm"	"speed"	"elev"	"s"	"track_id_seq"
"8400"	47	8970	134.484375	21.0657316139623	229.106194196429	240	35
"8401"	48	2440	109.37109375	31.0808730586286	433.44994936925	240	36
"8402"	48	2470	113.75	27.0503676576872	430.989927560647	240	36
"8403"	48	2500	133.234375	19.8332538583568	437.085133656359	240	36
"8404"	48	2530	140.53125	19.3376703579572	442.212238258317	240	36
"8405"	48	2560	128	25.7845619458078	441.574684421182	240	36
"8406"	48	2590	107.84765625	26.9544978322054	439.059747466216	240	36
"8407"	48	2620	115.5703125	37.9477866576821	434.663232416711	240	36
"8408"	48	2650	102.396428571429	28.4388263088304	420.294353146853	240	36
"8409"	48	2680	89.7890625	43.158478981288	402.203426846591	240	36
"8410"	48	2710	94.125	32.67269387556	389.547193667763	240	36
"8411"	48	2740	94	36.9176716203575	378.329212740385	240	36
"8412"	48	2770	95.0139296187683	6.91734304781104	371.791571172103	240	36
"8413"	48	2800	86.1796875	9.70168367679785	367.013459302326	240	36
"8414"	48	2830	92.2670454545455	10.9372835265098	362.440848214286	240	36
"8415"	48	2860	96	20.0333437487715	357.61	240	36
"8416"	48	2890	84.6354166666667	26.9252312970941	348.875417811355	240	36
"8417"	48	2920	96	25.0948505327945	338.57	240	36
"8418"	48	2950	117.5	9.90284668020494	344.632048494983	240	36
"8419"	48	2980	129	11.1642153390945	350.6	240	36
"8420"	48	3010	132	10.7255577664725	355.740634206219	240	36
"8421"	48	3040	107	21.5307293510376	354.76	240	36
"8422"	48	3070	89.1875	24.1532808180158	352.559192863212	240	36
"8423"	48	3100	98	26.210980944873	350.22	240	36
"8424"	48	3130	87.9583333333333	39.0883499342876	340.728379866803	240	36
"8425"	48	3160	83	34.5465050803873	328.77	240	36
"8426"	48	3190	98.9375	34.661188245768	322.285266801756	240	36
"8427"	48	3220	111	41.0481467599563	315.09	240	36
"8428"	48	3250	95.7224025974026	15.0026481475507	304.179017996817	240	36
"8429"	48	3280	105	14.8720218373636	303.57	240	36
"8430"	48	3310	131.5	16.5974384081779	309.374422348485	240	36
"8431"	48	3340	142	11.8789158261611	315.96	240	36
"8432"	48	3370	117	18.5418574863592	314.929704918033	240	36
"8433"	48	3400	68	30.635606236063	310.04	240	36
"8434"	48	3430	66	21.1468305124697	297.65	240	36
"8435"	48	3460	68.5277777777778	21.8931151288682	286.044669014085	240	36
"8436"	48	3490	99	39.3154255024139	278.08	240	36
"8437"	48	3520	90.2	17.6397193662248	274.776650862069	240	36
"8438"	48	3550	111	21.0146823344327	277	240	36
"8439"	48	3580	96.325	27.3967067881408	273.476170454545	240	36
"8440"	48	3610	103	27.7109448383635	271.65	240	36
"8441"	48	3640	111.0625	24.058057874809	270.492237903226	240	36
"8442"	48	3670	113	24.3400311500562	271.48	240	36
"8443"	48	3700	119.5	24.9072732984729	272.422001750438	240	36
"8444"	48	3730	123	25.4575964644469	272.61	240	36
"8445"	48	3760	100.030769230769	15.3570250381671	274.125562039312	240	36
"8446"	48	3790	118	19.2149681202229	277.03	240	36
"8447"	48	3820	134	28.7217191282579	278.881318705674	240	36
"8448"	48	3850	137	32.1953582218543	277.94	240	36
"8449"	48	3880	141	29.3504378600342	278.461733870968	240	36
